state,city,business_name,address,product_codes,is_malt_house,is_new_listing,canvas_fragment,image,category
INDIANA,Evansville,Fulton Ave. Brewery,400 Fulton,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Ferdinand,Ferdinand Brewing Co,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Fort Wayne,"Berghoff, Herm., Brewing Co.",North End Spy Run ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Huntingburgh,Moenkhaus & Senbold,,L,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Huntington,"Lang, Carl",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Indianapolis,American Brewing Co.,175 West,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Indianapolis,"Lieber, P., Brewing Co.",512 Madi-,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Indianapolis,"Schmidt, C. F.",South End Alabama st.,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Jasper,Habich & Eckstein,,L,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,La Fayette,"Bohrer, Geo. A., Brewing Co.",82,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,La Fayette,Thieme & Wagner Brewing Co.,North 4th st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,La Porte,Guenther Bros,,L B,True,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,La Porte,Guenther Bros,Chestnut st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,La Porte,Guenther Bros,and 30th st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Columbia City,Walter-Raupfer Brewing Co,,L B,True,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Crown Point,Crown Brewing Co,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Evansville,"Cook, F. W., Brewing Co.",214,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Evansville,Evansville Brewery Co.,1st ave. and Ingle st.,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Evansville,Evansville Brewery Co.,Grant ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Fort Wayne,"Centlivre, C. L., Brewing Co.",Ohio st,L W,True,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Indianapolis,Home Brewing Co.,Cruse and Daily sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Indianapolis,"Maus, C.",West End New York st.,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Jeffersonville,City Brewing Co.,Graham and South 4th st,L,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Indianapolis,"Lieber, P., Brewing Co.",512 Madison ave.,,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Indianapolis,"Schmidt, C. F.",Alabama and Maple sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131828/full/!760,760/0/default.jpg#xywh=955,1425,373,44",0019_5131828.jpg,Breweries
INDIANA,Lawrenceburgh,"Oberling, Victor",3d and Shipping streets,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Ligonier,"Frauke, Chas",,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Logansport,Columbia Brewing Co.,424 High street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Madison,Madison Brewing Co.,224 Park avenue,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Madison,"Weber, Peter",Main and Vine sts,A L,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Marion,Indiana Brewing Association,R R. ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Michigan City,"Zorn, Philip, Brewing Co.",York and 9th sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Mishawaka,Kamm & Schellinger Brewing Co.,West 2d st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Mishawaka,"Van Dinter, L. H",,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,New Albany,"Birk, Edward",,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,New Albany,"Engel, Peter",477 Vincennes st,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,New Albany,Pank - Weinmann Brewing Co.,West and Main sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,New Albany,"Reising, Paul, Brewing Co.",West 4th and Spring sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,New Alsace,"Meyer, Martin, & Co",,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,New Haven,Strasbourg Brewing Co,,A,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,North Judson,North Judson Brewing Co,,L,False,True,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Oldenburgh,"Roell, B",,W B,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Peru,"Cole, Jas. O",,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Richmond,"Minck, Emil",,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,South Bend,Muessel Brewing Co,,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Tell City,Tell City Brewing Co,,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Terre Haute,"Becker, Henry",,L,False,True,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Terre Haute,Terre Haute Brewing Co.,901 Poplar st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Vincennes,Hack & Simon,Indianapolis ave,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
INDIANA,Wabash,Rettig & Alber,,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=981,424,695,42",0020_5131829.jpg,Breweries
IOWA,Bellevue,"Neidstadt, H",,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Burlington,"Heil, Casper",865 Jefferson st,L,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Burlington,"Moehn, Martin",Long st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Burlington,Werthmüller & Ende,1307 Mt. Pleasant st,L,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Cedar Rapids,Magnus Brewing Co.,C ave. and 8th street,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Clinton,"Andresen, Julius P",,L,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Davenport,Davenport Malting Co.,2d and Taylor sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Davenport,Independent Malting Co.,2d and Davies sts,L,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Dubuque,Dubuque Malting Co.,27th and Jackson sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Dubuque,"Peaslee, Edw. C.",4th and Iowa streets,A B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Fort Madison,"Stellern, John G. H.",820 2d street,L B,True,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Troy,"Kunkler, Jacob",,L B,False,False,"https://iiif.nypl.org/iiif/3/5131829/full/!760,760/0/default.jpg#xywh=1201,2201,243,40",0020_5131829.jpg,Breweries
IOWA,Guttenberg,"Walter, Rudolph",,L,False,True,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Iowa City,"Dostal, John P.",Market and Gilbert sts,L B,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Iowa City,"Graf, Conrad, Estate of",,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Keokuk,Pechstein & Nagel,18 North 14th street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Lyons,Tritschler & Tiesse Malting Co.,West Main st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Maquoketa,"Dostal, John, Brewing Co.",Decker and Grove sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Muscatine,"Eigenmann, Henry C.",422 East 7th st,L,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Strawberry Point,"Kleinlein, John",,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
IOWA,Vail,"Smutney, Alois",,L,False,True,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=889,458,552,40",0021_5131830.jpg,Breweries
KANSAS,Atchison,Zibold & Haegelin,South 10th st,L,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=969,1244,374,42",0021_5131830.jpg,Breweries
KANSAS,Leavenworth,Brandon & Beal,110 Kickapoo street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=969,1244,374,42",0021_5131830.jpg,Breweries
KENTUCKY,Covington,Bavarian Brewing Co.,367 Pike street,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Covington,"Brenner, John, Brewing Co.",601 Scott st,A L B,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Covington,Covington Brewing Co.,Baker near Ludlow st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Henderson,Henderson Brewing Co.,5th and Water sts,L B,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Lexington,Lexington Brewing Co,,L B,False,True,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,Beierle & Schneider,17th & Harney sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,Carl Bros.,732 East Walnut st,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Christ, Geo. J. & Jno. M.",832 Baxter ave,L,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Diersen, Catharine A. M.",500 East Green st,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Fehr, Frank, Brewing Co.",430 East Green st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Huber, Geo. F.",1906 15th st,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,Huber & Redle,1963 Shelby st,L,True,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,Jackson Brewing Co.,501 East Kentucky street,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Lauffer, Gottlieb",34th and Market streets,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Laux, Ben.","Kentucky st., between 16th and 17th sts",L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,Lexington Street Brewing Co.,Lexington and 18th streets,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,Nadorff Brewing Co.,1544 Portland ave,A L B,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Oertel, J. Fred.",1400 Story ave,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Palmer, William",Brownsborough road,L,False,False,"https://iiif.nypl.org/iiif/3/5131830/full/!760,760/0/default.jpg#xywh=907,1512,489,43",0021_5131830.jpg,Breweries
KENTUCKY,Louisville,"Phoenix Brewing Co., (Henry Vogt, Assignee)",1106 Baxter ave,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Louisville,Schaefer-Meyer Brewing Co.,Logan and Lampton sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Louisville,Senn & Ackermann Brewing Co.,1710 West Main st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Louisville,"Stein Brewing Co., (Columbia Finance & Trust Co., Assignee)",1021 East Green street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Louisville,"Steurer, Jacob",1372 Story ave,L,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Louisville,Union Brewing Co.,941 Franklin st,L,False,True,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Louisville,"Walter, John E. & Frank",814 Clay street,L,True,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Middlesborough,New South Brewing & Ice Co,,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Newport,"Wiedemann, Geo., Brewing Co.",623 Columbia st,L B,True,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
KENTUCKY,Owensboro,Winkler & Walk,,L,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=955,470,776,41",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,American Brewing Co.,719 Bienville street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,Jackson Brewing Co.,Decatur and Jefferson sts,L,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,"New Orleans Brewing Association, (A. G. Ricks, Receiver) - Louisiana Brewery",Jackson and Tchoupitoulas sts.,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,"New Orleans Brewing Association, (A. G. Ricks, Receiver) - Pelican Brewery",North Peters and Clouet sts.,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,"New Orleans Brewing Association, (A. G. Ricks, Receiver) - Southern Brewery",257 St. Louis street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,Weckerling Brewery,Magazine and Delord sts,,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,Security Brewing Co.,345 N. Diamond st,L,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
LOUISIANA,New Orleans,Standard Brewing Co.,518 South Johnson st,L,False,True,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1110,1465,467,42",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,Baltimore Brewing Co.,2211 West Pratt st,L,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,"Baltimore Breweries Co., Limited",1540 Ridgely st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,Baltimore & Berliner Weiss Beer Brewing Co.,1715 North Spring street,W B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,"Bauernschmidt, George, Brewing Co.",1505 North Gay st,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,"Beck, August",46 Garrison lane,L,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,"Beck, Mrs. Ernestine",Fayette and Castle sts,W B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,"Berger, John B.",1422 Belvidere street,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,"Brehm, George",Belair ave. extended,L B,False,False,"https://iiif.nypl.org/iiif/3/5131831/full/!760,760/0/default.jpg#xywh=1104,2308,482,41",0022_5131831.jpg,Breweries
MARYLAND,Baltimore,"City of Baltimore United Breweries Limited, Mount Brewery",1707 West Pratt street,LB,True,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,"City of Baltimore United Breweries Limited, Bay View Brewery",16th st. and Eastern ave.,LB,True,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,"City of Baltimore United Breweries Limited, Darley Park Brewery",Hartford rd. and North ave.,LB,True,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,Dukehart Brewing Co.,Baltimore st. and Calverton ave,AB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,Eigenbrot Brewing Co.,30 Wilkens st,LB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,Germania Brewing Co.,848 Frederick ave. extended,L,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,"Guenther, George",O'Donnell and 3d sts,LB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,"Helldorfer's, S., Sons",27 Fait ave. (Canton),LB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,Lion Brewing Co.,2125 Calverton ave,LB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,National Brewing Co.,O'Donnell and 3d sts,LB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,Oriental Brewing Co.,702 3d st,LB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,"Pabst, Louis",840 South Bond st,L,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
MARYLAND,Baltimore,"Sandkuhler, F.",111 North Collington ave,WB,False,False,"https://iiif.nypl.org/iiif/3/5131832/full/!760,760/0/default.jpg#xywh=766,443,784,57",0023_5131832.jpg,Breweries
