section,subsection,city,firm_name,address,codes,is_new_firm,canvas_fragment,image
Breweries,Illinois,Murphysborough,Murphysboro Brewing Co,,L B-D 5,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=348,2989,1803,70",0029_5142953.jpg
Breweries,Illinois,Nauvoo,Schenk Bros,,L B-E 5,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=348,3069,1803,65",0029_5142953.jpg
Breweries,Illinois,New Athens,New Athens Brewery,,L-E 1,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=348,3146,1801,72",0029_5142953.jpg
Breweries,Illinois,Ottawa,"White, Alfred",,A P L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=348,3227,1803,68",0029_5142953.jpg
Breweries,Illinois,Pekin,"Winkel, August, Br'g Co",,L M-E 1,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=345,3304,1804,73",0029_5142953.jpg
Breweries,Illinois,Peoria,Gipps Brewing Co,,L M B-C 10,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=343,3384,1808,70",0029_5142953.jpg
Breweries,Illinois,Peoria,Home Brewing Co,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=441,3463,49,35",0029_5142953.jpg
Breweries,Illinois,Peoria,Kohse Brewing Co,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=527,3536,1622,77",0029_5142953.jpg
Breweries,Illinois,Peoria,Leisy Brewing Co,,L B-C 9,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=520,3617,1631,73",0029_5142953.jpg
Breweries,Illinois,Peru,Union Brewing Co,,L M B-D 6,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=436,3699,59,35",0029_5142953.jpg
Breweries,Illinois,Peru,Peru Beer Co,,L M B-D 4,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=343,3760,1808,67",0029_5142953.jpg
Breweries,Illinois,Quincy,Star Union Brewing Co,,L M B-C 9,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=595,3825,1556,65",0029_5142953.jpg
Breweries,Illinois,Quincy,"Dick & Bros., Quincy Brewery Co.",corner Ninth and York streets,L M B-C 5,False,"https://iiif.nypl.org/iiif/3/5142953/full/!760,760/0/default.jpg#xywh=348,3886,1617,72",0029_5142953.jpg
Breweries,Illinois,Quincy,Gem City Brewing Co.,Ninth and Harrison streets,L-E 1,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=639,707,1617,65",0030_5142954.jpg
Breweries,Illinois,Quincy,Ruff Brewing Co.,cor. Twelfth and Adams streets,L M B-D 8,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=901,866,1353,63",0030_5142954.jpg
Breweries,Illinois,Quincy,"Schanz, Gottlieb",600 State street,L M-E 2,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=910,1027,1344,60",0030_5142954.jpg
Breweries,Illinois,Quincy,"Schill, F. X",,L-E 3,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=908,1186,1540,58",0030_5142954.jpg
Breweries,Illinois,Quincy,Wahl Brewing Co.,"Sixth avenue and Chestnut streets, North",L M-D 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=905,1260,1354,66",0030_5142954.jpg
Breweries,Illinois,Rockford,"Peacock, J. & Son",,A P L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=639,1491,1806,68",0030_5142954.jpg
Breweries,Illinois,Rock Island,Rock Island Brewing Co.,cor. 13th st. and 7th ave,L M B-C 7,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=644,1573,1605,61",0030_5142954.jpg
Breweries,Illinois,Rock Island,Magnus Huber,,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=945,1729,1500,68",0030_5142954.jpg
Breweries,Illinois,Springfield,"Reisch, F. & Bros",,L M B-C 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=642,1809,1803,65",0030_5142954.jpg
Breweries,Illinois,Sterling,Ebenbauer & Franke,,L B-D 10,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=644,1893,1801,58",0030_5142954.jpg
Breweries,Illinois,Thornton,"Bielfeld, John S",,L M B-E 1,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=639,1965,1802,65",0030_5142954.jpg
Breweries,Illinois,Trenton,"Bassler, Paul",,L-E 2,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=642,2049,1803,58",0030_5142954.jpg
Breweries,Illinois,Warsaw,Popel & Giller,,L B-E1,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=644,2119,1797,70",0030_5142954.jpg
Breweries,Illinois,Waterloo,"Schorr, Michael",,L B-E 1,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=644,2203,1794,61",0030_5142954.jpg
Breweries,Illinois,Waukegan,Besley's Waukegan Brewing Co.,306 Utica street,A P M B-D 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=646,2275,1615,68",0030_5142954.jpg
Breweries,Illinois,Wheeling,"Wheeling Brewing Co., Wm. A. Birk, Receiver",,L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=642,2434,1610,68",0030_5142954.jpg
Breweries,Illinois,Wilmington,Markert & Co,,L B-D 2,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=644,2590,1801,68",0030_5142954.jpg
Breweries,Illinois,Woodstock,Woodstock Brewing and Bottling Co,,L M B-D 8,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=644,2667,1615,70",0030_5142954.jpg
Breweries,Indiana,Anderson,"Norton, Thomas M",,L B-D 7,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=642,2954,1799,61",0030_5142954.jpg
Breweries,Indiana,Cambridge City,"Ingermann, W. H",,A L M B-E 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=642,3029,1803,70",0030_5142954.jpg
Breweries,Indiana,Columbia City,Walter Raupfer Brewing Co.,,L M B-D 10,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=642,3108,1610,68",0030_5142954.jpg
Breweries,Indiana,Crown Point,Crown Brewing Co,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=637,3267,1806,65",0030_5142954.jpg
Breweries,Indiana,Evansville,"Cook, F. W., Brewing Co.",Upper 7th street,L B-C 4,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=637,3346,1617,66",0030_5142954.jpg
Breweries,Indiana,Evansville,Evansville Br'g Association,,L M B-C 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=954,3505,1057,61",0030_5142954.jpg
Breweries,Indiana,Evansville,Evansville Brewery,,L M B-C 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=945,3741,1034,61",0030_5142954.jpg
Breweries,Indiana,Evansville,Fulton Avenue Br'y,,L M B-C 6,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=950,3820,1031,61",0030_5142954.jpg
Breweries,Indiana,Ferdinand,"Stallman, Haug & Haug",,L M-E 2,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=646,3897,1799,63",0030_5142954.jpg
Breweries,Indiana,Fort Wayne,"Berghoff, Hermann Br'g Co.",,L B-C 7,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=646,3977,1797,63",0030_5142954.jpg
Breweries,Indiana,Fort Wayne,"Centlivre, C, L. Brewing Co.",,L M B-C 9,False,"https://iiif.nypl.org/iiif/3/5142954/full/!760,760/0/default.jpg#xywh=1029,4035,1223,72",0030_5142954.jpg
Breweries,Indiana,Hammond,"Mayer, Chas. H",,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=310,763,1813,61",0031_5142955.jpg
Breweries,Indiana,Haysville,"Kroedel, Barbara",,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=313,845,1815,60",0031_5142955.jpg
Breweries,Indiana,Huntingburg,"Moenkhaus, Fritch & Co",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=308,919,1820,68",0031_5142955.jpg
Breweries,Indiana,Huntington,"Lang, Carl",,L B-D 9,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=310,999,1818,67",0031_5142955.jpg
Breweries,Indiana,Indianapolis,Home Br'g Co.,Cruse st,L B-C 10,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,1076,1822,70",0031_5142955.jpg
Breweries,Indiana,Indianapolis,"Lieber, P., Brewing Co",,A P L M B-B 5,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,1076,1822,70",0031_5142955.jpg
Breweries,Indiana,Indianapolis,"Maus, C",,,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=693,1550,863,65",0031_5142955.jpg
Breweries,Indiana,Indianapolis,"Schmidt, C. F",,,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=688,1631,915,61",0031_5142955.jpg
Breweries,Indiana,Jasper,Hagig & Eckstein,,L-E 2,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,1708,1813,63",0031_5142955.jpg
Breweries,Indiana,Jeffersonville,City Brewing Co.,cor. Graham and Maple streets,L B-E 2,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,1785,1628,70",0031_5142955.jpg
Breweries,Indiana,La Fayette,"Bohrer, Geo. A. Br'g Co.",82 South 4th street,L M-D 3,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=308,1949,1624,60",0031_5142955.jpg
Breweries,Indiana,La Fayette,Thieme & Wagner Brewing Co.,North 4th st,L M B-C 9,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=308,1949,1624,60",0031_5142955.jpg
Breweries,Indiana,La Porte,"Russert, John W",,L M B-D 10,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=310,2264,1811,60",0031_5142955.jpg
Breweries,Indiana,Lawrenceburgh,"Garnier, J. B",,L M-D 7,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=310,2341,1809,60",0031_5142955.jpg
Breweries,Indiana,Ligonier,Drachter & Co,,L M B-E 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=313,2418,1806,60",0031_5142955.jpg
Breweries,Indiana,Logansport,Columbia Brewing Co,,L B-D 5,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=313,2497,1808,63",0031_5142955.jpg
Breweries,Indiana,Madison,Madison Brewing Co.,220 Park avenue,A L M B-D 4,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=308,2569,1629,70",0031_5142955.jpg
Breweries,Indiana,Madison,"Weber, Mrs. C. L. F.",Vine street,A L M-D 10,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=532,2719,1398,91",0031_5142955.jpg
Breweries,Indiana,Michigan City,"Zorn, Philip, Br'g Co",,L M B-D 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=310,2889,1809,61",0031_5142955.jpg
Breweries,Indiana,Mishawaka,Kamm & Schellinger Brewing Co,,LMB-D 2,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=310,2964,1622,72",0031_5142955.jpg
Breweries,Indiana,Mishawaka,"Van Dinter, L. H",,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=427,3122,49,38",0031_5142955.jpg
Breweries,Indiana,New Albany,"Engel, Peter",,L-E 2,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,3199,1815,73",0031_5142955.jpg
Breweries,Indiana,New Albany,Pank Weinmann Br'g Co.,West and Main sts,L B-E 1,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=572,3281,1358,65",0031_5142955.jpg
Breweries,Indiana,New Albany,"Reising, Paul, Brewing Co.",cor. Spring and 4th sts,L M-D 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=562,3437,1368,70",0031_5142955.jpg
Breweries,Indiana,New Alsace,"Meyer, Martin & Co",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=303,3596,1816,70",0031_5142955.jpg
Breweries,Indiana,New Haven,Strasbourg Brewing Co,,A P-E 6,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=310,3676,1809,67",0031_5142955.jpg
Breweries,Indiana,Oldenburgh,"Roell, B",,WB-E 4,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,3753,1813,70",0031_5142955.jpg
Breweries,Indiana,Peru,"Cole, James O",,L M B-D 8,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,3837,1810,60",0031_5142955.jpg
Breweries,Indiana,Richmond,"Minck, Emil",,L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=306,3909,1810,72",0031_5142955.jpg
Breweries,Indiana,South Bend,Muessel Brewing Co,,L M B-D 10,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=308,3988,1808,73",0031_5142955.jpg
Breweries,Indiana,Tell City,"Huthsteiner, Rob. E",,L-E 1,False,"https://iiif.nypl.org/iiif/3/5142955/full/!760,760/0/default.jpg#xywh=303,4065,1809,75",0031_5142955.jpg
Breweries,Indiana,Terre Haute,Terre Haute Br'g Co,,L M B-C 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=723,730,1792,61",0032_5142956.jpg
Breweries,Indiana,Troy,"Winterath, John S",,LB-E 5,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,807,1797,59",0032_5142956.jpg
Breweries,Indiana,Vincennes,Hack & Simon,,L M-D 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=723,882,1790,63",0032_5142956.jpg
Breweries,Indiana,Wabash,Rettig & Alber,,LMB-E 2,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,959,1794,70",0032_5142956.jpg
Breweries,Iowa,Bellevue,"Nienstadt, Henry",,LM-E 4,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=716,1132,1802,70",0032_5142956.jpg
Breweries,Iowa,Burlington,"Heil, Casper",,L-D 10,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=719,1209,1796,72",0032_5142956.jpg
Breweries,Iowa,Burlington,"Moehn, Martin",,L M-D 10,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=1034,1286,1481,75",0032_5142956.jpg
Breweries,Iowa,Burlington,Werthmueller & Ende,,L M-E 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=1036,1363,1479,70",0032_5142956.jpg
Breweries,Iowa,Cascade,"Vogt, Clemens",,LM-E 4,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,1442,1799,73",0032_5142956.jpg
Breweries,Iowa,Cedar Rapids,"Magnus, C.",,LMB-D 8,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,1524,1797,65",0032_5142956.jpg
Breweries,Iowa,Clinton,"Andresen, J. P",,L-E 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,1599,1792,70",0032_5142956.jpg
Breweries,Iowa,Davenport,Davenport Malting Co.,514 Harrison street,C6,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,1680,1605,63",0032_5142956.jpg
Breweries,Iowa,Davenport,Independent Malting Co,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=982,1820,1536,66",0032_5142956.jpg
Breweries,Iowa,Dubuque,Dubuque Malting Co,,L M B-B 6,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=723,1902,1795,61",0032_5142956.jpg
Breweries,Iowa,Dubuque,"Peaslee, Edward C.",cor. 4th and Iowa streets,A P B-E 2,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=1001,1972,1328,65",0032_5142956.jpg
Breweries,Iowa,Dyersville,Esch Bros,,ALMB-E5,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=719,2117,1794,67",0032_5142956.jpg
Breweries,Iowa,Fort Madison,"Stellern, J. G. H",,L-E 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=716,2194,1797,67",0032_5142956.jpg
Breweries,Iowa,Iowa City,"Dostal, John P",,LMB-E 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=719,2271,1794,70",0032_5142956.jpg
Breweries,Iowa,Keokuk,Pechstein & Nagel,,L-E 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=716,2348,1797,72",0032_5142956.jpg
Breweries,Iowa,Lyons,Tritschler & Tiesse Malting Co.,Main street,LB-D 9,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=719,2427,1607,68",0032_5142956.jpg
Breweries,Iowa,Maquoketa,"Dostal, John",,LB-E 2,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=719,2271,1794,70",0032_5142956.jpg
Breweries,Iowa,Muscatine,"Eigenmann, Henry C",,LM-E 4,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,2663,1794,70",0032_5142956.jpg
Breweries,Iowa,Strawberry Point,"Kleinlein, John",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=726,2744,1789,61",0032_5142956.jpg
Breweries,Kansas,Atchison,Zibold & Haegelin,,LM-E 2,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=719,2910,1794,72",0032_5142956.jpg
Breweries,Kansas,Leavenworth,Brandon & Beal,110 Kickapoo street,LB-E 1,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=714,2992,1610,63",0032_5142956.jpg
Breweries,Kentucky,Covington,Bavarian Brewing Co.,367-369 Pike street,LMB-C 9,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=721,3246,1601,61",0032_5142956.jpg
Breweries,Kentucky,Covington,"Brenner, John, Br'g Co",601 to 621 Scott street,A P L B-C 8,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=1024,3400,1295,63",0032_5142956.jpg
Breweries,Kentucky,Covington,Covington Brewing Co,,L-D 6,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=1020,3557,1488,60",0032_5142956.jpg
Breweries,Kentucky,Henderson,Henderson Brewing Co,,L B-D 6,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=719,3629,1792,68",0032_5142956.jpg
Breweries,Kentucky,Louisville,Beierle & Schneider,cor. Gaulbert and Harney streets,L-E 5,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=723,3713,1601,61",0032_5142956.jpg
Breweries,Kentucky,Louisville,"Bott, John",corner Lexington and Eighteenth streets,L M-D 9,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=1010,3872,1312,60",0032_5142956.jpg
Breweries,Kentucky,Louisville,"Christ., Geo. J. & J. M.",820 to 834 Baxter avenue,LM-D 10,False,"https://iiif.nypl.org/iiif/3/5142956/full/!760,760/0/default.jpg#xywh=873,4026,32,35",0032_5142956.jpg
Breweries,Kentucky,Louisville,"Diersen, Catherine A.",500 E. Green street,L-E 1,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=217,714,1664,65",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Fehr, Frank, Brewing Co.",430 East Green street,L B-C 4,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=453,873,1379,67",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Huber, Geo. F.",1906 Fifteenth street,A M-D 10,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=509,1027,1320,70",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Huber, Henry",1961 Shelby street,L M-D 9,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=506,1193,1328,60",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Lauffer, G.",Thirty-fourth and Market streets,L M-E 5,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=506,1344,1323,68",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Laux, Peter","Kentucky street, between 16th and 17th sts",L-E 5,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=509,1505,1318,61",0035_5142959.jpg
Breweries,Kentucky,Louisville,Nadorff Brewing Co.,1552 Portland avenue,L-D 7,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=506,1678,1319,61",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Oertel, John Fred",1400 Story avenue,L M-D 3,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=509,1834,1316,63",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Palmer, W.",Brownsborough Road,L-E 2,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=511,1991,1304,63",0035_5142959.jpg
Breweries,Kentucky,Louisville,Phœnix Brewing Co.,cor. Baxter ave. and Underhill st.,L-C 10,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=511,2149,1309,59",0035_5142959.jpg
Breweries,Kentucky,Louisville,Schaefer-Meyer Brewing Co.,Logan and Lampton sts.,L B-C 10,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=506,2308,1312,58",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Senn & Ackerman Brg. Co., incorp.",1710 Main street,L B-C 6,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=504,2462,1311,61",0035_5142959.jpg
Breweries,Kentucky,Louisville,Stein Brewing Co.,1029 East Green street,L-D 6,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=495,2614,1323,67",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Steurer, Jacob, Brewing Co.",1372 Story avenue,A-D 10,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=497,2789,1311,60",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Walter, J. & Frank",814 Clay street,L M-D 8,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=497,2940,1316,75",0035_5142959.jpg
Breweries,Kentucky,Louisville,"Walter, Henry",501 E. Kentucky street,L-D 10,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=0,3146,72,95",0035_5142959.jpg
Breweries,Kentucky,Middlesborough,New South Brewing and Ice Co,,L B-D 6,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=201,3255,1605,70",0035_5142959.jpg
Breweries,Kentucky,Newport,"Wiedemann, Geo., Brg. Co.",,L M B-C 3,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=201,3416,1792,63",0035_5142959.jpg
Breweries,Louisiana,New Orleans,American Brg. Co.,"Conti st., bet. Royal and Bourbon",L B-C 6,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=198,3683,1603,70",0035_5142959.jpg
Breweries,Louisiana,New Orleans,Jackson Brewing Co.,"Clay, St. Peter, Jefferson and Decatur streets",L-C 9,False,"https://iiif.nypl.org/iiif/3/5142959/full/!760,760/0/default.jpg#xywh=583,3844,1214,63",0035_5142959.jpg
Breweries,Louisiana,New Orleans,"Louisiana Branch, Jackson and Tchoupitoulas streets",Jackson and Tchoupitoulas streets,L B-A 10,False,"https://iiif.nypl.org/iiif/3/5142960/full/!760,760/0/default.jpg#xywh=1479,805,880,65",0036_5142960.jpg
Breweries,Louisiana,New Orleans,"Pelican Branch, North Peters and Clouet streets",North Peters and Clouet streets,,False,"https://iiif.nypl.org/iiif/3/5142960/full/!760,760/0/default.jpg#xywh=1416,880,950,67",0036_5142960.jpg
Breweries,Louisiana,New Orleans,"Southern Branch, Villere and Toulouse streets",Villere and Toulouse streets,,False,"https://iiif.nypl.org/iiif/3/5142960/full/!760,760/0/default.jpg#xywh=1421,1036,943,65",0036_5142960.jpg
Breweries,Louisiana,New Orleans,"Weckerling Branch, Magazine and Delord streets",Magazine and Delord streets,,False,"https://iiif.nypl.org/iiif/3/5142960/full/!760,760/0/default.jpg#xywh=1421,1190,943,73",0036_5142960.jpg
Breweries,Louisiana,New Orleans,"Security Brewing Co., Madison and Decatur streets",Madison and Decatur streets,L-C 7,False,"https://iiif.nypl.org/iiif/3/5142960/full/!760,760/0/default.jpg#xywh=1393,1347,975,72",0036_5142960.jpg
Breweries,Maryland,Baltimore,Baltimore Breweries Co. (Bauernschmidt & Marr Brewing Co.),1540 Ridgley street,L-C 8,False,"https://iiif.nypl.org/iiif/3/5142960/full/!760,760/0/default.jpg#xywh=763,1615,1608,68",0036_5142960.jpg
Breweries,Maryland,Baltimore,Baltimore Brewing Co.,2211 West Pratt street,L M-D 2,False,"https://iiif.nypl.org/iiif/3/5142960/full/!760,760/0/default.jpg#xywh=1206,1851,1162,67",0036_5142960.jpg
