section,subsection,city,firm_name,address,codes,is_new_firm,canvas_fragment,image
Supply Dealers,Hops,New York City,"Vischer, A. & Co.",7 Warren st,,False,"https://iiif.nypl.org/iiif/3/5128954/full/!760,760/0/default.jpg#xywh=482,1303,1761,91",0110_5128954.jpg
Supply Dealers,Hops,New York City,"Wattenberg Co., E.",104 Broad st,,False,"https://iiif.nypl.org/iiif/3/5128954/full/!760,760/0/default.jpg#xywh=480,1379,1765,94",0110_5128954.jpg
Supply Dealers,Hops,New York City,"Wedeles, H.",95 Broad st,,False,"https://iiif.nypl.org/iiif/3/5128954/full/!760,760/0/default.jpg#xywh=477,1456,1766,95",0110_5128954.jpg
Supply Dealers,Hops,"Oneonta, N. Y.","Westcott, L",,,False,"https://iiif.nypl.org/iiif/3/5128954/full/!760,760/0/default.jpg#xywh=475,1534,1762,94",0110_5128954.jpg
Supply Dealers,Hops,"Oneonta, N. Y.","Wilber, Geo. I",,,False,"https://iiif.nypl.org/iiif/3/5128954/full/!760,760/0/default.jpg#xywh=475,1611,1764,95",0110_5128954.jpg
Supply Dealers,Hops,"San Francisco, Cal.","Wolf, Phil. & Co.",206-208 Battery st.,,False,"https://iiif.nypl.org/iiif/3/5128954/full/!760,760/0/default.jpg#xywh=477,1686,1758,95",0110_5128954.jpg
Supply Dealers,Aerators (Systems of Cooling Apparatus),"Cincinnati, O.","Deckebach, F. C. Son's Co",,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=318,1944,1788,108",0111_5128955.jpg
Supply Dealers,Ammonia,"Chicago, Ill.",Armour & Co,,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=323,2157,1796,91",0111_5128955.jpg
Supply Dealers,Ammonia,"Chicago, Ill.","Magnus, A. Sons",244 E. Randolph St.,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=323,2230,1791,102",0111_5128955.jpg
Supply Dealers,Ammonia,New York City,"Schwenker, W. M.",338 E. 92nd st,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=327,2314,1794,91",0111_5128955.jpg
Supply Dealers,Anhydrous Sugar,"Chicago, Ill.",Glucose Sugar Refining Co,,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=329,2521,1790,86",0111_5128955.jpg
Supply Dealers,Antiseptics,"Chicago, Ill.","Magnus, A. Sons",244 E. Randolph St.,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=323,2230,1791,102",0111_5128955.jpg
Supply Dealers,Antiseptics,"Milwaukee, Wis.",Northwestern Chemical Co,,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=336,2835,1791,79",0111_5128955.jpg
Supply Dealers,Architects and Engineers,"Chicago, Ill.","Beyer, Oscar",cor. Fifth avenue and Randolph street,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=338,3071,1544,80",0111_5128955.jpg
Supply Dealers,Architects and Engineers,"Chicago, Ill.","Kaestner, Chas. & Co.",241-249 South Jefferson street,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=340,3224,1542,84",0111_5128955.jpg
Supply Dealers,Architects and Engineers,"Chicago, Ill.","Lehle, Louis",Schiller bldg,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=346,3377,1790,86",0111_5128955.jpg
Supply Dealers,Architects and Engineers,New York City,"Oberlein, Louis","R. 75, 15-25 Whitehall street",,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=348,3461,1538,84",0111_5128955.jpg
Supply Dealers,Architects and Engineers,"Chicago, Ill.","Rautert, Fred","Metropolitan Block, 163 Randolph street",,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=348,3618,1543,75",0111_5128955.jpg
Supply Dealers,Architects and Engineers,"Philadelphia, Pa.","Wagner, A. C",515 Walnut st,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=353,3770,1787,82",0111_5128955.jpg
Supply Dealers,Architects and Engineers,St. Louis,"Widmann, Walsh & Boisselier",Wainwright Bldg.,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=353,3850,1542,82",0111_5128955.jpg
Supply Dealers,Architects and Engineers,"Chicago, Ill.","Wolf, Fred W. Co.",139-141 Rees st,,False,"https://iiif.nypl.org/iiif/3/5128955/full/!760,760/0/default.jpg#xywh=361,4005,1786,86",0111_5128955.jpg
Supply Dealers,Asbestos and Magnesia Covering,"Milwaukee, Wis.","Sprinkmann, Fred",131-133 Sycamore st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=469,759,1759,56",0112_5128956.jpg
Supply Dealers,Barley,"Philadelphia, Pa.","Elkins, Geo. W. & Co.",148 N. Front st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=465,955,1759,62",0112_5128956.jpg
Supply Dealers,Barley,"Chicago, Ill.","Falk, Wormser & Co.",231 E. Kinzie st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=467,1028,1755,67",0112_5128956.jpg
Supply Dealers,Barley and Malt Cleaning Machinery,"Chicago, Ill.","Kaestner, Chas. & Co.",241-249 Jefferson st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=462,1213,1762,65",0112_5128956.jpg
Supply Dealers,Barley and Malt Cleaning Machinery,"Chicago, Ill.",Olsen & Tilgner,37-39 Ontario st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=469,1295,1755,58",0112_5128956.jpg
Supply Dealers,Barley and Malt Cleaning Machinery,New York City,"Rilling, Chas.",518-522 West 35th st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=465,1372,1768,58",0112_5128956.jpg
Supply Dealers,"Barometers, Hydrometers, Etc.","Chicago, Ill.","Wagner, Carl H.",1061 N. Albany st.,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=465,1553,1761,64",0112_5128956.jpg
Supply Dealers,Beer Bottles,"Baltimore, Md.",Crown Cork and Seal Co.,,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=462,1740,1764,58",0112_5128956.jpg
Supply Dealers,Beer Bottles,"Chicago, Ill.","Magnus, A. Sons",244 E. Randolph st.,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=465,1817,1759,61",0112_5128956.jpg
Supply Dealers,Beer Bottles,"Milwaukee, Wis.",Vilter Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=465,1886,1759,69",0112_5128956.jpg
Supply Dealers,Beer Bottles,"Rochester, N. Y.",Yawman & Erbe,,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=467,1968,1757,62",0112_5128956.jpg
Supply Dealers,Beer Coloring,New York City,American Malt Roasting Co.,25-27 Third ave.,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=462,2155,1517,60",0112_5128956.jpg
Supply Dealers,Beer Coloring,New York City,Emken Chemical Co.,175 South st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=458,2304,1777,66",0112_5128956.jpg
Supply Dealers,Beer Coloring,New York City,New York Malt Roasting Co.,175 South st.,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=458,2383,1772,65",0112_5128956.jpg
Supply Dealers,Beer Filters,New York City,German American Filter Co.,69 Broad st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=460,2572,1770,58",0112_5128956.jpg
Supply Dealers,Beer Filters,New York City,"Heyman, N. H.",38 E. 59th st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=462,2652,1768,56",0112_5128956.jpg
Supply Dealers,Beer Filters,"Cleveland, O.",Loew Filter Co.,39 Erie st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=460,2727,1764,58",0112_5128956.jpg
Supply Dealers,Beer Filters,New York City,"Reisinger, Hugo",11 Broadway,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=460,2803,1766,55",0112_5128956.jpg
Supply Dealers,Beer Pumps,"Cleveland, O.",Cleveland Brewers Supply Co.,317-321 Pearl street,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=460,2988,1517,55",0112_5128956.jpg
Supply Dealers,Beer Pumps,"Cleveland, O.",Cleveland Faucet Co.,21-27 Frankfort street,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=465,3142,1512,58",0112_5128956.jpg
Supply Dealers,Beer Pumps,New York City,Golden Gate Mfg. Co.,548 23rd st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=460,3295,1758,58",0112_5128956.jpg
Supply Dealers,Beer Pumps,"Chicago, Ill.",Liquid Carbonic Acid Mfg. Co.,76 to 78 Illinois st.,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=456,3370,1525,63",0112_5128956.jpg
Supply Dealers,"Belting, Chain, Etc.","Chicago, Ill.","Magnus, A. Sons, Machinery Department",244 E. Randolph street,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=458,3693,1514,62",0112_5128956.jpg
Supply Dealers,"Belting, Chain, Etc.",New York City,"Schwenker, W. M.",338 E. 92d st,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=460,3850,1764,58",0112_5128956.jpg
Supply Dealers,Bisulphite of Lime,"Milwaukee, Wis.",Northwestern Chemical Co.,,,False,"https://iiif.nypl.org/iiif/3/5128956/full/!760,760/0/default.jpg#xywh=450,4016,1772,64",0112_5128956.jpg
Supply Dealers,Boilers,"Cincinnati, O.","Fritsch Mfg. Co., The Francis","McMicken ave., Dunlap and Stark streets",,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=336,690,1544,71",0113_5128957.jpg
Supply Dealers,Boilers,"Chicago, I11.","Wolf, Fred. W. Co.",,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=340,841,1787,80",0113_5128957.jpg
Supply Dealers,Bottle Caps and Tin Foils,"Baltimore, Md.",Crown Cork and Seal Co.,500-506 E. Monument street,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=340,1045,1546,78",0113_5128957.jpg
Supply Dealers,Bottle Caps and Tin Foils,"Chicago, Ill.","Magnus, A. Sons",244 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=342,1196,1789,84",0113_5128957.jpg
Supply Dealers,Bottle Caps and Tin Foils,"Milwaukee, Wis.",Vilter Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1232,65,54",0113_5128957.jpg
Supply Dealers,Bottle Caps and Tin Foils,"Rochester, N. Y.",Yawman & Erbe,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1310,67,56",0113_5128957.jpg
Supply Dealers,Bottle Labeling Machine,"Chicago, Ill.","Bottlers, The Specialty Mfg. Co",89-91 E. Indiana street,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=340,1562,1553,79",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"Chicago, Ill.","Bottlers, The Specialty Mfg. Co.",89-91 E. Indiana street,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=340,1828,1555,80",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"Baltimore, Md.",Crown Cork and Seal Co,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=340,1045,1546,78",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"Menominee, Mich.",Henes & Keller Co.,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1927,67,60",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"Chicago, I11.","Magnus, A. Sons, Machinery Department",244 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=348,2140,1547,84",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"Quincy, Ill.","Ruff, Wm. J",,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=353,2295,1789,82",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,New York City,"Schneible, The Joseph Co.",128 Mott st,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=355,2372,1794,86",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"St. Louis, Mo.",Seibel-Suessdorf Copper and Iron Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=357,2452,1790,82",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"Milwaukee, Wis.",Vilter Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1232,65,54",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,New York City,"Werner, A. & Co.",52 Warren st,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=357,2598,1790,101",0113_5128957.jpg
Supply Dealers,Bottlers' Machinery,"Rochester, N. Y.",Yawman & Erbe,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1310,67,56",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"Cleveland, O.",Cleveland Brewers Supply Co.,317-321 Pearl street,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=357,2878,1546,77",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"Baltimore, Md.",Crown Cork and Seal Co,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=340,1045,1546,78",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"St. Louis, Mo.","Ehlermann, Chas., Hop & Malt Co",,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=359,3104,1794,94",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"Chicago, Ill.","Goldman, E. & Co.",211 E. Randolph st.,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=361,3188,1794,79",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"Chicago, III.","Magnus, A. Sons",244 E. Randolph st.,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=342,1196,1789,84",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"St. Louis, Mo.",Meyer Supply Co.,22 So. Main st.,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=359,3342,1798,82",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,New York City,"Schwenker, W. M.",338 E. 92nd st,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=363,3420,1796,84",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"Milwaukee, Wis.",Vilter Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1232,65,54",0113_5128957.jpg
Supply Dealers,Bottlers' Supplies,"Rochester, N. Y.",Yawman & Erbe,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1310,67,56",0113_5128957.jpg
Supply Dealers,Bottle Washing Machines,"Chicago, I11.","Magnus, A. Sons, Machinery Department",244 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=348,2140,1547,84",0113_5128957.jpg
Supply Dealers,Bottle Washing Machines,"Milwaukee, Wis.",Vilter Mfg. Co.,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1232,65,54",0113_5128957.jpg
Supply Dealers,Bottle Washing Machines,"Rochester, N. Y.",Yawman & Erbe,,,False,"https://iiif.nypl.org/iiif/3/5128957/full/!760,760/0/default.jpg#xywh=0,1310,67,56",0113_5128957.jpg
Supply Dealers,Bottle Wires,"Milwaukee, Wis.",Vilter Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=467,701,1766,69",0114_5128958.jpg
Supply Dealers,Bottle Wires,"Rochester, N. Y.",Yawman & Erbe,,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=469,774,1759,69",0114_5128958.jpg
Supply Dealers,Brass Work,"Cincinnati, O.","Deckebach, F. C. Sons Co.",123-129 Court st.,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=465,959,1763,71",0114_5128958.jpg
Supply Dealers,Brass Work,"Chicago, Ill.",Goetz & Brada Mfg. Co.,18-28 Michigan st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=465,1043,1759,58",0114_5128958.jpg
Supply Dealers,Brass Work,"Chicago, Ill.","Magnus, A. Sons, Machinery Department",244 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=465,1110,1514,67",0114_5128958.jpg
Supply Dealers,Brass Work,New York City,Reisert & Orth,181 Prince street and 122 Sullivan street,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=467,1250,1512,60",0114_5128958.jpg
Supply Dealers,Brass Work,New York City,"Roos, Aug. & Sons",233 West 27th st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=462,1392,1771,60",0114_5128958.jpg
Supply Dealers,Brass Work,"Milwaukee, Wis.","Toepfer, Wm. & Sons",,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=462,1473,1764,54",0114_5128958.jpg
Supply Dealers,Brewers' Instruments,"Chicago, Ill.","Magnus, A. Sons",244 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=465,1110,1514,67",0114_5128958.jpg
Supply Dealers,Brewers' Instruments,"Chicago, Ill.","Wagner, Carl H.",1061 N. Albany ave,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=465,1734,1757,55",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"Cleveland, O.",Cleveland Brewers' Supply Co.,321 Pearl st.,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=460,1919,1762,55",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"St. Louis, Mo.","Ehlerman, Chas., Hop & Malt Co",,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=460,1994,1764,58",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"Chicago, Ill.","Falk, Wormser & Co",231 E. Kinzie st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=460,2067,1762,64",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"Chicago, Ill.","Goldman, E. & Co.",211 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=462,2149,1758,56",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,New York City,"Heyman, N. H.",438 E. 59th st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=411,2224,1815,58",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,New York City,Heyman & Fischer,32 Stone st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=460,2301,1768,58",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,New York City,Hirsch & Schofield,18-20 Water st.,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=458,2375,1772,64",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"Chicago, Ill.",Magnus A. Sons,244 E. Randolph st.,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=458,2450,1764,64",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"St. Louis, Mo.",Meyer Supply Co.,22 S. Main st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=460,2527,1760,63",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"Philadelphia, Pa.","Oeters, J. C.",1242 N. 31st st.,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=428,2607,1785,58",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,New York City,"Reisinger, Hugo",11 Broadway,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=458,2686,1766,58",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,New York City,"Schwenker, W. M.",338 92nd st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=460,2764,1762,56",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,New York City,"Torchiani, H.",195 Water st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=460,2839,1760,56",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"Brooklyn, New York, Cincinnati, O.",U. S. Bung Mfg. Co.,,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=458,2912,1757,67",0114_5128958.jpg
Supply Dealers,Brewers' Supplies,"Philadelphia, Pa.",Zementine Mfg. Works,1232 N. 31st st.,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=458,2996,1755,56",0114_5128958.jpg
Supply Dealers,Brewing Academies,"Chicago, Ill.",Wahl & Henius,So. Water and Lake sts,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=454,3196,1766,54",0114_5128958.jpg
Supply Dealers,Brewing Process,"Rochester, N.Y.",Pfaudler Vacuum Fermentation Co,,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=454,3377,1766,56",0114_5128958.jpg
Supply Dealers,Brooms and Brushes,New York City,"Gerhardt, C.",591 Hudson st.,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=454,3577,1764,58",0114_5128958.jpg
Supply Dealers,Brooms and Brushes,"Chicago, Ill.","Kaefer, M.",646 Wells st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=456,3654,1757,58",0114_5128958.jpg
Supply Dealers,Bung Bushes and Bushings,New York City,"Heyman, N. H.",438 E. 59th st,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=411,2224,1815,58",0114_5128958.jpg
Supply Dealers,Bung Bushes and Bushings,"Brooklyn, New York City and Cincinnati, O.",U. S. Bung Mfg. Co.,,,False,"https://iiif.nypl.org/iiif/3/5128958/full/!760,760/0/default.jpg#xywh=458,2912,1757,67",0114_5128958.jpg
Supply Dealers,Bungs,"Brooklyn, N. Y., and Cincinnati, O.",U. S. Bung Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=374,695,1788,58",0115_5128959.jpg
Supply Dealers,Bunging Apparatus,"Cleveland, O.",Cleveland Brewers' Supply Co.,317-321 Pearl st.,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=366,927,1531,62",0115_5128959.jpg
Supply Dealers,Caramel Malt,New York City,American Malt Roasting Co.,25 3rd ave,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=372,1213,1796,56",0115_5128959.jpg
Supply Dealers,Caramel Malt,"Chicago, Ill.",Magnus A. Sons,244 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=374,1291,1794,58",0115_5128959.jpg
Supply Dealers,Caramel Malt,New York City,New York Malt Roasting Co.,175 South st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=372,1368,1794,58",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,New York City,Golden Gate Mfg. Co.,548 W. 23rd st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=368,1570,1798,58",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,"Chicago, Ill.",Liquid Carbonic Acid Mfg. Co.,76-78 Illinois st.,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=372,1645,1542,65",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,"Chicago, Ill.","Magnus A Sons, Machinery Department",214 E. Randolph st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=374,1805,1536,60",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,"Rochester, N. Y.",Pfaudler Vacuum Fermentation Co,,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=374,1959,1792,61",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,New York City,"Reisinger, Hugo",11 Broadway,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=379,2039,1795,65",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,New York City,Universal Carbonating Co.,200 Worth st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=374,2116,1798,63",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,New York City,"Werner, A., & Co",52 Warren st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=372,2192,1802,69",0115_5128959.jpg
Supply Dealers,Carbonating Apparatus,New York City,Witteman Re-Carbonating Co.,188 William st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=374,2276,1547,58",0115_5128959.jpg
Supply Dealers,Carbonic Acid Gas,"Chicago, Ill.",Liquid Carbonic Acid Mfg. Co,,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=372,1645,1542,65",0115_5128959.jpg
Supply Dealers,Cask Rods,"Buffalo, N. Y.","Heiser, Wm.",116 Clinton st,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=372,2749,1802,71",0115_5128959.jpg
Supply Dealers,"Coopers, Tank and Vat Builders","Chicago, Ill.","Benischeck, L",590 W. 17th st.,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=372,2955,1796,67",0115_5128959.jpg
Supply Dealers,"Coopers, Tank and Vat Builders","Dayton, O.","Brenner, Fred. & Son",,,False,"https://iiif.nypl.org/iiif/3/5128959/full/!760,760/0/default.jpg#xywh=374,3039,1788,60",0115_5128959.jpg
