state,city,business_name,address,product_codes,is_malt_house,is_new_listing,category,canvas_fragment,image
NEW YORK,Utica,Oneida Brewing Co.,Court and State sts,A,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=787,429,780,53",0039_5131926.jpg
NEW YORK,Utica,West End Brewing Co.,11 Edward street,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=787,429,780,53",0039_5131926.jpg
NEW YORK,Watertown,Watertown Consumers' Brewing Co.,Poplar street,AB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=787,429,780,53",0039_5131926.jpg
NEW YORK,"Woodside, L. I",Consumers' Brewing Co. of Brooklyn,Betts' avenue,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=787,429,780,53",0039_5131926.jpg
NEW YORK,Yonkers,Yonkers Brewery,Chicken Island,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=787,429,780,53",0039_5131926.jpg
OHIO,Akron,"Burkhardt, Mrs. M.",152 Sherman street,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Akron,"Renner, George J., Brewing Co.",313 North Forge st,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Bryan,Halm Brewing Co.,Beach and Centre sts,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Bucyrus,Dostal Bros.,568 N. Rail Road st,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Cambridge,Cambridge Brewing Co.,145 Steubenville ave,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Canal Dover,"Bernhard, Christian",,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Canton,Canton Brewing Co.,216 North Cherry st,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Canton,"Kropf, C., & Co",,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Chillicothe,"Knecht, Jacob, & Son",Water st,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Chillicothe,"Wissler, Otto, & Co.",2d st,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Cincinnati,"Adam, Henry",Straight st. and Miami Canal,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Cincinnati,Becker Brewing Co.,Thinnis st. and South Branch rd,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Cincinnati,Quandt Brew'g Co.,848 River st,AL B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Cincinnati,Ruscher & Co.,474 4th st,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Cincinnati,Stoll Brewing Co.,35 Spring ave,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Cincinnati,"Whelan, Denis J.",104 Jefferson st.,W B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Archbold,"Walder, Andrew",,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO,Bluffton,"Hermann, Casper",,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131926/full/!760,760/0/default.jpg#xywh=1020,2067,233,50",0039_5131926.jpg
OHIO—Continued,Cincinnati,Bellevue Brewing Co.,"McMicken ave., near Brighton Bridge",L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Bruckmann Brewing Co., Inc.",Dodsworth ave. and Canal,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Fairmount Brewing Co.,Canal and Walnut sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Foss-Schneider Brewing Co. (John G. Broxterman, Receiver)",943 Freeman ave.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Gambrinus Stock Co.,Sycamore and Abigail sts,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Gerke Brewing Co.,Plum and Canal sts.,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Hauck, John, Brewing Co.",433 Dayton st,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Herancourt Brewing Co., (Philip King, Rec.)",1400 Harrison ave,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Hudepohl Brewing Co.,77 Clifton ave,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Jackson Brew'y Co. (John B. Bobe, Assignee)",284 McMicken ave,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Jung Brew'g Co.,2011 Freeman av.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Kauffman, John, Brewing Co.",1622 Vine street.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Lackman, Herman, Brewing Co.",823 West 6th st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Moerlein, Chris., Brewing Co.",2019 Elm st,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Schaller Brewing Co.,652 Main st,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Schmidt Bros. Brewing Co.,129 McMicken ave,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Sohn, Wm. S., Brewing Co.",252 McMicken avenue.,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,"Walker, J., Brewing Co.",1125 Sycamore st,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Wetterer Brewing Co.,2125 Central ave,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cincinnati,Windisch-Muehlhauser Brewing Co.,Liberty and Plum sts,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,Beltz Brewing Co.,80 Slater av.,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,Baehr-Phoenix Brewing Co.,285 Columbus st.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,Barrett Brew'g Co.,393 W. River st.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,Bohemian Brewing Co.,1033 Pearl street.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,Cleveland Brewing Co.,Ansel and Hough aves.,,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,"Gehring, C. E., Brewing Co.",19 Brainard st.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,"Schlather, L., Brewing Co.",52 York street.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,Star Brewing Co.,10 Buckley st.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Sandusky,Columbia Brewing Co.,43 Commercial st.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Sandusky,Kuebeler-Stang Brewing & Malting Co.,Sandusky,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131927/full/!760,760/0/default.jpg#xywh=1089,473,538,45",0040_5131927.jpg
OHIO—Continued,Cleveland,"Diebolt Brewing Co., Inc.",50 Pittsburgh st.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Cleveland,"Gavagan, Patrick",57 Briggs st,A,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Cleveland,Gund Brewing Co.,9 Davenport,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Cleveland,"Keys, Daniel H.",39 St. Clair st,A,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Cleveland,Pilsener Brewing Co.,Clark and Vega ave.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,Born & Co.,579 South Front street.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,"Schlee, Nicholas, & Son",526 S. Front and Livingston ave.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,Hollencamp Ale Brewing Co.,Hickory and Brown sts.,AB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,"Schantz, Adam",128 River st,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,Schantz & Schwind Brewing Co.,128 River st,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,Schwind Brewery Co.,212 River street.,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,Wehner Brewing Co.,739 Wayne street.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Defiance,"Diehl, Christian, Brewing Co., Inc.",Water and North Clinton sts,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Dayton,Dayton Brewing Co.,Wyandot and Douglas sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Findlay,Krantz Brewing Co.,Jefferson street.,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Hamilton,Cincinnati Brewing Co.,Front and Forestrose ave.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Lancaster,"Becker, E., Brewing Co.",Union st.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Cleveland,"Leisy, Isaac, Brewing Co.",290 Gordon aves.,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Cleveland,"Medlin, Wenzl",1417 Pearl st,W B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,Columbus Brewing Co.,Bank and Frankford sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Columbus,"Hoster, L., Brewing Co.",Front st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Dayton,Dayton Brewing Co.,Perry and Bayard sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Dayton,"Stickle, Jacob",713 Warren st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Dayton,"Thomas, N., Brewing Co.",1st and Beckel sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Delphos,"Steinle, Felix, Brewing Co.",2d and Clinton sts.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,East Liverpool,Crockery City Brewing & Ice Co.,Franklin ave. and Ravine st,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,East Liverpool,"Greenwood, Henry",Sheridan ave,A,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Fremont,Fremont Brewing Co.,432 Oak street.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Galion,Galion Brewing Co.,N/A,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Hamilton,Hamilton Brewing Co.,Front and Sycamore sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Hamilton,"Mason, Martin, Brewing Co.",365 South C st.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Ironton,"Ebert, Leo, Brewing Co.",7th and Railroad sts.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Kenton,"Waldeck, Peter",Detroit and Letson sts.,LB,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Leetonia,"Siegle, Louis F.",N/A,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131928/full/!760,760/0/default.jpg#xywh=5,777,98,44",0041_5131928.jpg
OHIO—Continued,Lima,"Lima Brewing Co., Inc.",East Pittsburg street,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Mansfield,"Frank, Martin, & Son",110 North Diamond street,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Mansfield,Renner & Weber Brewing Co.,75 East 4th st.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Marietta,"Feller, Wm., & Co.",St. Clair and 2nd sts.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Marion,Marion Brewing & Bottling Co,,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Martin's Ferry,Belmont Brewing Co,,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Massillon,Schuster Brewing Co.,26 Exchange street,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Middletown,"Sebald, Wm., Brewing Co.",3d and Canal sts.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Milan,"Herb, Joseph",,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Minster,Star Brewing Co.,Ohio st.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Morrow,Morrow Brewing Co,,A,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Napoleon,"Tietjens, John W.",Front st.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Newark,Consumers' Brewing Co.,,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Newark,"Korzenborn, Charles, Brewing Co.",42 E. Walnut st.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,New Philadelphia,New Philadelphia Brewing Co.,South Broadway,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Norwalk,"Lais, Henry",S. Pleasant st,ALB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Norwalk,"Ott, Mrs. Theresa",,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Piqua,"Kaiser, Karl",,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Piqua,Lange Brewing Co.,Spring and Water streets,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Piqua,"Schnell, Carl",430 Green st.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Pomeroy,"Wildermuth, G., Brewing Co.",Condor st.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Portsmouth,Portsmouth Brewing and Ice Co.,West 2d st.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Sandusky,Kuebeler-Stang Brewing & Malting Co.,"(See Cleveland & Sandusky Brewing Co., Cleveland)",,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Sidney,"Wagner's, J., Sons Brewing Co.",Poplar st.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Springfield,Schneider Bros.,Penn and Section streets,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Springfield,"Springfield Breweries, Limited, Vorce & Blee",Spring and Columbia sts.,ALB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Steubenville,"Buehler, John",Head of Adams street,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Tiffin,Hubach H.,,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Tiffin,Tiffin Brewing Co.,River st.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Toledo,Buckeye Brewing Co.,Bush and Michigan sts.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Toledo,Finlay Brewing Co.,Cedar and Summit sts.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Toledo,Gambrinus Brewing & Bottling Co.,32 Superior street,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Toledo,Grasser & Brand Brewing Co.,St. Clair and Wliliams st.,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131929/full/!760,760/0/default.jpg#xywh=1053,453,569,42",0042_5131929.jpg
OHIO—Continued,Toledo,"Huebner Brewing Co., Limited, Hamilton and Division sts",Hamilton and Division sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131930/full/!760,760/0/default.jpg#xywh=0,420,158,82",0043_5131930.jpg
OHIO—Continued,Toledo,"Schmitt Brewing Co., near Cherry st",near Cherry st,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131930/full/!760,760/0/default.jpg#xywh=0,420,158,82",0043_5131930.jpg
OHIO—Continued,Troy,"Henne, Jos., & Son, Water st",Water st,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131930/full/!760,760/0/default.jpg#xywh=0,420,158,82",0043_5131930.jpg
OHIO—Continued,Upper Sandusky,Upper Sandusky Brewery,,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131930/full/!760,760/0/default.jpg#xywh=0,420,158,82",0043_5131930.jpg
OHIO—Continued,Wapakoneta,"City Brewing Co., Water st",Water st,A L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131930/full/!760,760/0/default.jpg#xywh=0,420,158,82",0043_5131930.jpg
OHIO—Continued,Youngstown,"Renner, George J., Jr., 203 Pike street",203 Pike street,A L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131930/full/!760,760/0/default.jpg#xywh=0,420,158,82",0043_5131930.jpg
